Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win_0.002,proba_draw_0.002,proba_lose_0.002,proba_O_0.002,proba_U_0.002
Newcastle Utd,4,0,Tottenham,2024-04-13,2.7,4.0,2.3,1.36,3.2,0.46979157582087455,0.2326145463295933,0.297591108759901,0.6036860266501882,0.3963128804894989
Manchester City,5,1,Luton Town,2024-04-13,1.1,11.0,19.0,1.29,3.75,0.7008537158356096,0.1855336844522835,0.11359655172811647,0.5493015951325575,0.45069799888490764
Nott'ham Forest,2,2,Wolves,2024-04-13,2.1,3.4,3.5,1.86,2.04,0.46965432742138724,0.27051735663333587,0.2598280218338105,0.4225013737397953,0.5774985911534879
Brentford,2,0,Sheffield Utd,2024-04-13,1.44,5.0,6.5,1.53,2.5,0.6743808873116601,0.1676161609344643,0.1578995433217611,0.7462387371337535,0.25374646029399783
Burnley,1,1,Brighton,2024-04-13,3.5,3.75,2.0,1.67,2.2,0.3471233978215385,0.2687435280206958,0.3841328660291469,0.46073514574647784,0.5392647785171281
Bournemouth,2,2,Manchester Utd,2024-04-13,2.4,3.9,2.6,1.44,2.75,0.33964112045197914,0.2558754597096861,0.4044829279371369,0.5135845260895077,0.4864152648630097
Liverpool,0,1,Crystal Palace,2024-04-14,1.22,7.0,12.0,1.4,3.0,0.7604996637577405,0.16203575605583265,0.07743778756926006,0.5422084921504698,0.4577911516517596
West Ham,0,2,Fulham,2024-04-14,2.38,3.6,2.8,1.67,2.2,0.36860989132142613,0.23359979243835854,0.39778813877719554,0.6230171844079235,0.3769812665144373
Arsenal,0,2,Aston Villa,2024-04-14,1.29,5.75,10.0,1.5,2.63,0.8146036700548215,0.11973079703785132,0.06543578968381578,0.706077642931791,0.2939153679587894
Chelsea,6,0,Everton,2024-04-15,1.7,4.2,4.5,1.53,2.5,0.44363893874848304,0.2756901257353251,0.2806707424293556,0.41534153625519893,0.584658433467574
Luton Town,1,5,Brentford,2024-04-20,3.1,3.75,2.15,1.57,2.38,0.48622062999840837,0.24327337074333866,0.2705045342763158,0.5372007186641199,0.4627989565776639
Sheffield Utd,1,4,Burnley,2024-04-20,2.75,3.6,2.45,1.67,2.2,0.5456749779154894,0.19135485953361894,0.262917510658833,0.780912979405572,0.21905803967887344
Wolves,0,2,Arsenal,2024-04-20,8.5,4.5,1.4,1.62,2.3,0.23389349948233829,0.24408119780941503,0.5220238306922181,0.5030820526494284,0.4969177758925305
Everton,2,0,Nott'ham Forest,2024-04-21,2.05,3.5,3.6,1.93,1.97,0.5047232873924633,0.27071063080751395,0.22456574718838312,0.3971333383196036,0.6028666410356903
Aston Villa,3,1,Bournemouth,2024-04-21,1.85,4.0,3.6,1.44,2.75,0.5248761012091722,0.2530230478040937,0.22209996560823583,0.45683742152863477,0.5431625083400693
Crystal Palace,5,2,West Ham,2024-04-21,2.1,3.6,3.4,1.8,2.0,0.3580461586508442,0.2493956198569567,0.39255749582551847,0.5456281592973146,0.45437146122640015
Fulham,1,3,Liverpool,2024-04-21,5.25,4.5,1.57,1.44,2.75,0.4182560082414863,0.22532757795358987,0.3564123288591555,0.6630269675844614,0.3369698432447648
Arsenal,5,0,Chelsea,2024-04-23,1.44,5.0,6.0,1.53,2.5,0.7589694119394124,0.14862793125915622,0.09231606305921185,0.6606701842216252,0.33932676049848765
Wolves,0,1,Bournemouth,2024-04-24,2.7,3.6,2.5,1.67,2.2,0.6055286557747663,0.20790625142183602,0.18655428441319483,0.6009653660348757,0.3990335935980847
Manchester Utd,4,2,Sheffield Utd,2024-04-24,1.3,6.5,7.5,1.36,3.2,0.8517769120817721,0.09256829425713647,0.05461029558215601,0.8136030990803567,0.1863405909904752
Everton,2,0,Liverpool,2024-04-24,7.0,5.0,1.4,1.53,2.5,0.23666314110436779,0.2262348183211955,0.5370976601636173,0.5833241480640793,0.41667509608244613
Crystal Palace,2,0,Newcastle Utd,2024-04-24,2.75,3.6,2.4,1.57,2.38,0.22662693947007845,0.21551142667308038,0.5578531887532847,0.6219589996543026,0.3780394806078835
Brighton,0,4,Manchester City,2024-04-25,6.5,5.0,1.4,1.5,2.63,0.4411801236090247,0.2872530070948818,0.2715667639296344,0.3726701304222744,0.6273298574389387
West Ham,2,2,Liverpool,2024-04-27,5.5,5.0,1.5,1.36,3.2,0.33116571586180704,0.2171473999888,0.451678970774801,0.6969954861422039,0.3029985964536901
Wolves,2,1,Luton Town,2024-04-27,1.95,3.8,3.6,1.62,2.3,0.6002604677427272,0.19192544613737864,0.20777809833646554,0.7123064967109715,0.2876856605886865
Fulham,1,1,Crystal Palace,2024-04-27,2.1,3.5,3.5,1.73,2.1,0.5729115380363691,0.23518329439552096,0.19190288117524082,0.49124275540273843,0.5087571077386988
Manchester Utd,1,1,Burnley,2024-04-27,1.5,4.75,5.5,1.36,3.2,0.5990408350715751,0.2413470962807238,0.1596106376545436,0.42403942750239365,0.5759605362637044
Newcastle Utd,5,1,Sheffield Utd,2024-04-27,1.22,7.0,11.0,1.33,3.4,0.9289282895598098,0.03395688573915555,0.01753820680406725,0.9458053431478994,0.05217098458303197
Everton,1,0,Brentford,2024-04-27,2.3,3.5,3.0,1.87,2.03,0.4776334618853578,0.2781251667805804,0.24424116405932822,0.38711327380394966,0.612886709546464
Aston Villa,2,2,Chelsea,2024-04-27,2.15,3.8,3.0,1.44,2.75,0.40144342423232243,0.2566236125185748,0.3419324987986253,0.5107687411172015,0.489231060624202
Tottenham,2,3,Arsenal,2024-04-28,4.2,4.2,1.75,1.5,2.63,0.257694135522896,0.2341515895510785,0.5081516004728753,0.5676021182012775,0.43239731402463677
Bournemouth,3,0,Brighton,2024-04-28,2.25,3.8,2.9,1.44,2.75,0.2973660397051639,0.2213018887179334,0.48132594814609797,0.6586356944418811,0.3413613599557597
Nott'ham Forest,0,2,Manchester City,2024-04-28,8.0,6.0,1.3,1.53,2.5,0.29225029153270526,0.30295071911531074,0.40479895260231136,0.3326438066175448,0.6673561885356533
Chelsea,2,0,Tottenham,2024-05-02,2.15,3.8,3.0,1.3,3.5,0.460451230373825,0.2144764692475667,0.32506252390449203,0.7079656497516464,0.29202711104103657
Luton Town,1,1,Everton,2024-05-03,2.6,3.6,2.55,1.73,2.1,0.42763811821095477,0.25797572069803154,0.3143856840187401,0.49752814097821624,0.5024717047223614
Arsenal,3,0,Bournemouth,2024-05-04,1.22,7.5,11.0,1.33,3.4,0.827186886830679,0.11424273178039236,0.05832383549721542,0.7014818667553102,0.29851171082812106
Burnley,1,4,Newcastle Utd,2024-05-04,3.4,4.0,1.95,1.5,2.63,0.22126953150082287,0.2290107931814681,0.549716098053554,0.5536229538345779,0.4463766065775438
Sheffield Utd,1,3,Nott'ham Forest,2024-05-04,4.75,4.2,1.65,1.57,2.38,0.4495357537804589,0.21270672903434892,0.3377464924655921,0.7221632013452864,0.2778273822389263
Brentford,0,0,Fulham,2024-05-04,2.1,3.8,3.2,1.57,2.38,0.4456594689218518,0.2773718207392181,0.276968531208073,0.4077631700808235,0.5922368040720656
Manchester City,5,1,Wolves,2024-05-04,1.08,12.0,21.0,1.3,3.5,0.6906664334332067,0.2023516367698708,0.10697591126413471,0.4649664840898727,0.5350334336169791
Brighton,1,0,Aston Villa,2024-05-05,2.75,3.75,2.45,1.5,2.63,0.4422772789161849,0.2392210756852539,0.3184999970838932,0.5828239121766549,0.417175338784432
Chelsea,5,0,West Ham,2024-05-05,1.65,4.5,4.5,1.4,3.0,0.4094451796184586,0.26439205063131704,0.32616247199762094,0.47456474747974203,0.5254351532746564
Liverpool,4,2,Tottenham,2024-05-05,1.5,5.75,5.0,1.25,4.0,0.644954947186618,0.16904281689460576,0.18586029604174362,0.7925025593081013,0.20746091275579903
Crystal Palace,4,0,Manchester Utd,2024-05-06,2.38,3.75,2.8,1.53,2.5,0.3784035266527976,0.2772920366927899,0.3443043136867618,0.4271793784018498,0.5728205829555245
Fulham,0,4,Manchester City,2024-05-11,13.0,7.0,1.2,1.36,3.2,0.18572386768824825,0.2287352175229708,0.5855377263859878,0.5086300866132952,0.491369722970364
Wolves,1,3,Crystal Palace,2024-05-11,2.88,3.5,2.38,1.8,2.0,0.39309536361620184,0.28615704036853923,0.3207475165894762,0.39192935959533654,0.6080706219344598
West Ham,3,1,Luton Town,2024-05-11,1.8,4.2,3.8,1.44,2.75,0.45561977763663075,0.24148491950981732,0.30289381253628056,0.5650954021718564,0.43490405544964816
Tottenham,2,1,Burnley,2024-05-11,1.36,5.75,7.0,1.25,4.0,0.6011210835065992,0.2068646783922761,0.19200222439474668,0.614610445865994,0.3853882230789812
Everton,1,0,Sheffield Utd,2024-05-11,1.4,4.8,7.5,1.53,2.5,0.7677282886565606,0.1505423321485219,0.08167217543995856,0.6114355194476263,0.3885632238498861
Newcastle Utd,1,1,Brighton,2024-05-11,1.57,4.75,4.75,1.33,3.4,0.60836791582299,0.19606303238508682,0.19554446213600352,0.6726792412459472,0.32731696028697177
Bournemouth,1,2,Brentford,2024-05-11,1.95,4.0,3.5,1.44,2.75,0.3846261744637646,0.3035783256271828,0.31179546952258946,0.33508769383278963,0.6649123010308289
Nott'ham Forest,2,3,Chelsea,2024-05-11,3.4,3.8,2.0,1.5,2.63,0.320504751317141,0.24504769093009665,0.43444646085190164,0.5565406445228612,0.44345889170170427
Manchester Utd,0,1,Arsenal,2024-05-12,7.0,5.5,1.36,1.36,3.2,0.19892158008232722,0.24338128045552604,0.5576956547843185,0.468307988629104,0.5316919235122175
Aston Villa,3,3,Liverpool,2024-05-13,4.2,4.33,1.7,1.33,3.4,0.5306057608512604,0.26415266938065307,0.20524107925820104,0.40177578530346303,0.5982241919130528
Tottenham,0,2,Manchester City,2024-05-14,6.5,6.0,1.36,1.25,4.0,0.14567681234283475,0.19250302633152044,0.6618025101178537,0.5950888613644696,0.40491020321387755
Brighton,1,2,Chelsea,2024-05-15,3.3,4.0,1.95,1.4,3.0,0.4708659120775033,0.22901972403702486,0.3001108314925086,0.6224425995996057,0.37755586730468293
Manchester Utd,3,2,Newcastle Utd,2024-05-15,2.75,4.0,2.3,1.33,3.4,0.4135822359253294,0.23912635098869248,0.3472898932799259,0.592398776244049,0.4076003327032133
Luton Town,2,4,Fulham,2024-05-19,2.9,3.9,2.2,1.44,2.75,0.46795364912051474,0.2310221177981775,0.3010211672228392,0.6132968161034447,0.3867018839477093
Sheffield Utd,0,3,Tottenham,2024-05-19,7.0,6.0,1.33,1.22,4.33,0.2894318936519668,0.2542941264059748,0.45627329915826415,0.5019346582575137,0.49806517397109357
Manchester City,3,1,West Ham,2024-05-19,1.08,12.0,21.0,1.2,4.5,0.8714869116194023,0.0837332177653198,0.04365928415161114,0.8038573454196054,0.19609665285878808
Arsenal,2,1,Everton,2024-05-19,1.18,8.0,12.0,1.36,3.2,0.7981240078906088,0.14074297728057647,0.061079562451685804,0.5748594256781776,0.42513992644098864
Brighton,0,2,Manchester Utd,2024-05-19,2.15,4.0,2.9,1.33,3.4,0.40604617442587354,0.26900018086931465,0.3249534214434992,0.45584275617894265,0.5441571750548151
Brentford,2,4,Newcastle Utd,2024-05-19,2.9,3.9,2.2,1.36,3.2,0.36236902394465925,0.2239215489045014,0.41370492484000554,0.6713439948959352,0.3286522972755853
Chelsea,2,1,Bournemouth,2024-05-19,1.45,5.0,6.0,1.29,3.75,0.6248453823692521,0.19585668332293282,0.17927656289311003,0.646010234028083,0.3539874211549277
Crystal Palace,5,0,Aston Villa,2024-05-19,1.85,4.33,3.6,1.4,3.0,0.38959824002258264,0.2554772366500889,0.3549240390453481,0.5177382216101334,0.4822615523889945
Liverpool,2,0,Wolves,2024-05-19,1.17,8.0,15.0,1.22,4.33,0.5338070659957318,0.29269467803137966,0.17349812874815074,0.2940415299453356,0.7059584681961124
Burnley,1,2,Nott'ham Forest,2024-05-19,3.0,3.5,2.3,1.53,2.5,0.4115912778973659,0.24990938934577211,0.3384985952213689,0.5398810358550943,0.46011862286970573
