Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win_0.006,proba_draw_0.006,proba_lose_0.006,proba_O_0.006,proba_U_0.006
Newcastle Utd,4,0,Tottenham,2024-04-13,2.7,4.0,2.3,1.36,3.2,0.42779793886211515,0.2139469563656185,0.3582453814761828,0.7216571675248263,0.2783335246178906
Manchester City,5,1,Luton Town,2024-04-13,1.1,11.0,19.0,1.29,3.75,0.8513015632340234,0.09948075363605981,0.048778711985710085,0.7354377781173161,0.26455017754117305
Nott'ham Forest,2,2,Wolves,2024-04-13,2.1,3.4,3.5,1.86,2.04,0.4041683076727561,0.25901753610010014,0.33681375429077653,0.4991463780421434,0.500853463063558
Brentford,2,0,Sheffield Utd,2024-04-13,1.44,5.0,6.5,1.53,2.5,0.7609674475877224,0.13871331703167444,0.1001114171520516,0.7419065969037275,0.25807979606014003
Burnley,1,1,Brighton,2024-04-13,3.5,3.75,2.0,1.67,2.2,0.2832763005456501,0.2585613894733697,0.45816177611945025,0.48088049716860226,0.5191193908345844
Bournemouth,2,2,Manchester Utd,2024-04-13,2.4,3.9,2.6,1.44,2.75,0.2938006628290133,0.20989742482890628,0.49628790302748976,0.713149059593233,0.28684299122397305
Liverpool,0,1,Crystal Palace,2024-04-14,1.22,7.0,12.0,1.4,3.0,0.8520283644235249,0.09950036225040412,0.04804995227731976,0.7307972359231285,0.2691917244051163
West Ham,0,2,Fulham,2024-04-14,2.38,3.6,2.8,1.67,2.2,0.4391363983711968,0.23910077069628005,0.3217611935771195,0.5844374688340467,0.4155617612201968
Arsenal,0,2,Aston Villa,2024-04-14,1.29,5.75,10.0,1.5,2.63,0.5475219998198515,0.18250942748455568,0.26986148034076785,0.829202428402877,0.1707192421341998
Chelsea,6,0,Everton,2024-04-15,1.7,4.2,4.5,1.53,2.5,0.5800111940947722,0.2133006111145379,0.2066793582373833,0.6060284142849226,0.3939704477042952
Luton Town,1,5,Brentford,2024-04-20,3.1,3.75,2.15,1.57,2.38,0.405498169681511,0.24101605752990143,0.35348446795589583,0.584234348980282,0.41576488391150107
Sheffield Utd,1,4,Burnley,2024-04-20,2.75,3.6,2.45,1.67,2.2,0.4165071573352532,0.20871579232313076,0.3747625038350488,0.7515836432939503,0.24840000239430482
Wolves,0,2,Arsenal,2024-04-20,8.5,4.5,1.4,1.62,2.3,0.26897306257794884,0.19588449406550645,0.5351042695989627,0.7638151752757959,0.23616413426448485
Everton,2,0,Nott'ham Forest,2024-04-21,2.05,3.5,3.6,1.93,1.97,0.4456594235426932,0.2539763713730624,0.30036354671544785,0.5084149185683262,0.49158489206033895
Aston Villa,3,1,Bournemouth,2024-04-21,1.85,4.0,3.6,1.44,2.75,0.7164768851071126,0.1658095789289109,0.11765884757977847,0.6539283338077185,0.3460689661556957
Crystal Palace,5,2,West Ham,2024-04-21,2.1,3.6,3.4,1.8,2.0,0.44503053360556044,0.25383544516159484,0.30113335921028295,0.5093671965841369,0.49063261061026736
Fulham,1,3,Liverpool,2024-04-21,5.25,4.5,1.57,1.44,2.75,0.25033831247212046,0.2531834807342394,0.49647737079835524,0.48052261160389165,0.519477277168334
Arsenal,5,0,Chelsea,2024-04-23,1.44,5.0,6.0,1.53,2.5,0.5966540215120374,0.16084768210803835,0.24199457033739472,0.8984224698253995,0.10116095278881748
Wolves,0,1,Bournemouth,2024-04-24,2.7,3.6,2.5,1.67,2.2,0.4415456067915317,0.25164026537688144,0.3068133835850999,0.5213236538388302,0.47867610483618417
Manchester Utd,4,2,Sheffield Utd,2024-04-24,1.3,6.5,7.5,1.36,3.2,0.8146309227547707,0.1163870814733236,0.06865079504797919,0.7410678273075428,0.2589187796686699
Everton,2,0,Liverpool,2024-04-24,7.0,5.0,1.4,1.53,2.5,0.15314592471791166,0.22984534025729725,0.6170062758782802,0.4543450471127192,0.5456548862160121
Crystal Palace,2,0,Newcastle Utd,2024-04-24,2.75,3.6,2.4,1.57,2.38,0.2000293513045731,0.20197425754923617,0.5979790566947342,0.6504510052884618,0.3495464590152151
Brighton,0,4,Manchester City,2024-04-25,6.5,5.0,1.4,1.5,2.63,0.21177610216821088,0.22862532579227446,0.5595950159909551,0.5436307623365073,0.45636887250352876
West Ham,2,2,Liverpool,2024-04-27,5.5,5.0,1.5,1.36,3.2,0.1563273380723614,0.18360903806447534,0.6600285589661389,0.6610780138336525,0.33891891367682064
Wolves,2,1,Luton Town,2024-04-27,1.95,3.8,3.6,1.62,2.3,0.5940904047377052,0.19920777426340094,0.20668000183771243,0.6741024314568935,0.3258936783828711
Fulham,1,1,Crystal Palace,2024-04-27,2.1,3.5,3.5,1.73,2.1,0.5956307626272963,0.2249543751034863,0.17941106662899123,0.5145820621053516,0.48541772521331705
Manchester Utd,1,1,Burnley,2024-04-27,1.5,4.75,5.5,1.36,3.2,0.6274273442839505,0.20385067794115627,0.16871021558759064,0.5886457145914674,0.4113534544092603
Newcastle Utd,5,1,Sheffield Utd,2024-04-27,1.22,7.0,11.0,1.33,3.4,0.9078798902258682,0.05910708644584744,0.02940170641242421,0.8683760173038755,0.13143231384143064
Everton,1,0,Brentford,2024-04-27,2.3,3.5,3.0,1.87,2.03,0.3526027562545575,0.2530778495052577,0.39431882515870226,0.5278972974777807,0.4721024297121289
Aston Villa,2,2,Chelsea,2024-04-27,2.15,3.8,3.0,1.44,2.75,0.5403948643126689,0.18666677010609728,0.272860041914901,0.8120929832180263,0.18785256033656716
Tottenham,2,3,Arsenal,2024-04-28,4.2,4.2,1.75,1.5,2.63,0.3886756494227351,0.19944575730179917,0.41184753815614644,0.8000802796122373,0.19987721985918375
Bournemouth,3,0,Brighton,2024-04-28,2.25,3.8,2.9,1.44,2.75,0.4459521424982684,0.24450028048799072,0.3095463945595998,0.5542483773653178,0.4457511786948628
Nott'ham Forest,0,2,Manchester City,2024-04-28,8.0,6.0,1.3,1.53,2.5,0.16607054799542353,0.1944786819762456,0.639430620301625,0.6277834156488531,0.37221489948197123
Chelsea,2,0,Tottenham,2024-05-02,2.15,3.8,3.0,1.3,3.5,0.43874635622963937,0.1951438614318689,0.36606496639814856,0.8180435501472018,0.18189474686048618
Luton Town,1,1,Everton,2024-05-03,2.6,3.6,2.55,1.73,2.1,0.38822288051119086,0.25313764627086976,0.35863891312455143,0.5283137181386104,0.47168600693289786
Arsenal,3,0,Bournemouth,2024-05-04,1.22,7.5,11.0,1.33,3.4,0.7232600584041925,0.1317074404576113,0.14389185949417937,0.8933707106494475,0.10626646097061476
Burnley,1,4,Newcastle Utd,2024-05-04,3.4,4.0,1.95,1.5,2.63,0.15886176820501546,0.20718043527438712,0.6339490075598775,0.5553315601612295,0.44466798698643073
Sheffield Utd,1,3,Nott'ham Forest,2024-05-04,4.75,4.2,1.65,1.57,2.38,0.4334636983842134,0.21667717099901582,0.34985118710051905,0.7055009261564441,0.294492170747398
Brentford,0,0,Fulham,2024-05-04,2.1,3.8,3.2,1.57,2.38,0.6503599329411265,0.18304665307876428,0.16655164416514406,0.68518822970488,0.31480701119490617
Manchester City,5,1,Wolves,2024-05-04,1.08,12.0,21.0,1.3,3.5,0.7491777086312364,0.15553586147384585,0.09522539193101824,0.635217183415247,0.36478089009939396
Brighton,1,0,Aston Villa,2024-05-05,2.75,3.75,2.45,1.5,2.63,0.3059033729658818,0.21850498316125366,0.47558425526399223,0.6775190078844044,0.3224768529382684
Chelsea,5,0,West Ham,2024-05-05,1.65,4.5,4.5,1.4,3.0,0.5741943191418835,0.19068161959557703,0.23507630961063916,0.7547648665416015,0.24521775286456599
Liverpool,4,2,Tottenham,2024-05-05,1.5,5.75,5.0,1.25,4.0,0.5015743690831582,0.1880300063503917,0.3103173562289561,0.8308916513478928,0.1690270955166045
Crystal Palace,4,0,Manchester Utd,2024-05-06,2.38,3.75,2.8,1.53,2.5,0.4652807353751883,0.2236841761885027,0.31103005897400876,0.6544756386019152,0.3455216345578298
Fulham,0,4,Manchester City,2024-05-11,13.0,7.0,1.2,1.36,3.2,0.17895186018256798,0.24121041780536348,0.5798361546852073,0.4510012648746686,0.5489986727378291
Wolves,1,3,Crystal Palace,2024-05-11,2.88,3.5,2.38,1.8,2.0,0.43069455217165853,0.25383817217115295,0.3154666562039153,0.5152630172579563,0.4847367673195088
West Ham,3,1,Luton Town,2024-05-11,1.8,4.2,3.8,1.44,2.75,0.39609117353715556,0.19466316053437965,0.4091991118262703,0.8239682008865605,0.17596181463231614
Tottenham,2,1,Burnley,2024-05-11,1.36,5.75,7.0,1.25,4.0,0.6812406137619886,0.17670972547601338,0.14200608451725627,0.6630660654202845,0.3369307495671825
Everton,1,0,Sheffield Utd,2024-05-11,1.4,4.8,7.5,1.53,2.5,0.6826436082751871,0.18403981002751943,0.13329239453185654,0.6060197634237301,0.39397909873178916
Newcastle Utd,1,1,Brighton,2024-05-11,1.57,4.75,4.75,1.33,3.4,0.41905050539514815,0.2656015921207447,0.3153476126639778,0.4663621090680876,0.5336378064627273
Bournemouth,1,2,Brentford,2024-05-11,1.95,4.0,3.5,1.44,2.75,0.37442948256343794,0.24983950608740796,0.37573032112320603,0.5442367123174408,0.45576291841721245
Nott'ham Forest,2,3,Chelsea,2024-05-11,3.4,3.8,2.0,1.5,2.63,0.1804890155617544,0.18245100729987881,0.6370081991025844,0.7149532477185337,0.2850385331980291
Manchester Utd,0,1,Arsenal,2024-05-12,7.0,5.5,1.36,1.36,3.2,0.4318794828046083,0.18802668469655714,0.38001115962371396,0.8536062040795237,0.1462586797469687
Aston Villa,3,3,Liverpool,2024-05-13,4.2,4.33,1.7,1.33,3.4,0.40295748754783406,0.20089662838939798,0.3961184030763205,0.7931302879690086,0.2068328015798003
Tottenham,0,2,Manchester City,2024-05-14,6.5,6.0,1.36,1.25,4.0,0.2872291927241131,0.19586510040585275,0.51686558524612,0.77863948976054,0.22133286625722373
Brighton,1,2,Chelsea,2024-05-15,3.3,4.0,1.95,1.4,3.0,0.31399541162278977,0.22926445534891543,0.4567367852058832,0.628421798158921,0.37157649748030985
Manchester Utd,3,2,Newcastle Utd,2024-05-15,2.75,4.0,2.3,1.33,3.4,0.5281847807931969,0.2365265260147205,0.23528638685154174,0.5358838063372668,0.46411587723325354
Luton Town,2,4,Fulham,2024-05-19,2.9,3.9,2.2,1.44,2.75,0.5082272372385215,0.21170483563674047,0.2800557169474135,0.6939314917955691,0.30606292540215013
Sheffield Utd,0,3,Tottenham,2024-05-19,7.0,6.0,1.33,1.22,4.33,0.0767291496065166,0.1280510033629257,0.7950185065763037,0.7106755053122938,0.2893169005156617
Manchester City,3,1,West Ham,2024-05-19,1.08,12.0,21.0,1.2,4.5,0.8930407037251998,0.06165795028011554,0.038758227912891095,0.9154745212411664,0.08384042679244261
Arsenal,2,1,Everton,2024-05-19,1.18,8.0,12.0,1.36,3.2,0.5666157971795148,0.1945417478687059,0.23880547322616064,0.7398331417409433,0.2601537742648168
Brighton,0,2,Manchester Utd,2024-05-19,2.15,4.0,2.9,1.33,3.4,0.411391576555172,0.26108427704879794,0.32752378154746753,0.48825349779216437,0.5117463731384242
Brentford,2,4,Newcastle Utd,2024-05-19,2.9,3.9,2.2,1.36,3.2,0.4748526051459682,0.2433714766967155,0.2817745125860589,0.5441656379737229,0.4558339932455183
Chelsea,2,1,Bournemouth,2024-05-19,1.45,5.0,6.0,1.29,3.75,0.6689704109220456,0.15140146386106754,0.17914527323064253,0.8657648861485228,0.13405516801805842
Crystal Palace,5,0,Aston Villa,2024-05-19,1.85,4.33,3.6,1.4,3.0,0.3749359598632075,0.2235976631552924,0.40146184160187637,0.6743970360556908,0.32559905293939645
Liverpool,2,0,Wolves,2024-05-19,1.17,8.0,15.0,1.22,4.33,0.7586835084362274,0.14175676314634797,0.09939448466869319,0.7226813863176133,0.27730912658290896
Burnley,1,2,Nott'ham Forest,2024-05-19,3.0,3.5,2.3,1.53,2.5,0.44043975562565,0.23591294811097024,0.32364526194355314,0.6003803460143577,0.39961862637299855
